matchup,event_name,event_description,video_id
Sayadd vs Invictus,Pakusganay 7,"FlipTop presents: Pakusganay 7 @ The Dome, NCCC Mall VP,  J.P. Laurel Avenue, Poblacion District, Davao City. Philippines. June 3, 2023. Filipino Conference Battles.",bPn-GqqsPvk
Plaridhel vs Bagsik,Pakusganay 7,"FlipTop presents: Pakusganay 7 @ The Dome, NCCC Mall VP,  J.P. Laurel Avenue, Poblacion District, Davao City. Philippines. June 3, 2023. Filipino Conference Battles.",vQVBeVC4868
Plazma vs Nikki,Pakusganay 7,"FlipTop presents: Pakusganay 7 @ The Dome, NCCC Mall VP,  J.P. Laurel Avenue, Poblacion District, Davao City. Philippines. June 3, 2023. Filipino Conference Battles.",RLMwvBTRNPE
Frooz/Elbiz vs Mac T/G-Spot,Pakusganay 7,"FlipTop presents: Pakusganay 7 @ The Dome, NCCC Mall VP,  J.P. Laurel Avenue, Poblacion District, Davao City. Philippines. June 3, 2023. Filipino Conference Battles.",qlTD7icnOaY
Zend Luke vs Gameboy,Pakusganay 7,"FlipTop presents: Pakusganay 7 @ The Dome, NCCC Mall VP,  J.P. Laurel Avenue, Poblacion District, Davao City. Philippines. June 3, 2023. Filipino Conference Battles.",yFfxL5sMI64
Sickreto vs JP,Pakusganay 7,"FlipTop presents: Pakusganay 7 @ The Dome, NCCC Mall VP,  J.P. Laurel Avenue, Poblacion District, Davao City. Philippines. June 3, 2023. Filipino Conference Battles.",Qou0_qhERtw
JR Zero vs Dopee,Pakusganay 7,"FlipTop presents: Pakusganay 7 @ The Dome, NCCC Mall VP,  J.P. Laurel Avenue, Poblacion District, Davao City. Philippines. June 3, 2023. Filipino Conference Battles.",cx609072oc8
Murdz vs $tep G,Won Minutes 2023 (Visayas),"FlipTop presents: Won Minutes Visayas @ Raised 21 - Bar and Cocktail Lounge, Panagdait, Kasambagan, Mabolo, Cebu City. Philippines. April 15, 2023. Filipino Conference Battles.",ff_cbFgi7JM
Nathan vs Nadnad,Won Minutes 2023 (Visayas),"FlipTop presents: Won Minutes Visayas @ Raised 21 - Bar and Cocktail Lounge, Panagdait, Kasambagan, Mabolo, Cebu City. Philippines. April 15, 2023. Filipino Conference Battles.",08NeE3miVG8
Bords vs Linax,Won Minutes 2023 (Visayas),"FlipTop presents: Won Minutes Visayas @ Raised 21 - Bar and Cocktail Lounge, Panagdait, Kasambagan, Mabolo, Cebu City. Philippines. April 15, 2023. Filipino Conference Battles.",o8fI9Qv9D1w
Barbarian vs Crypto,Won Minutes 2023 (Visayas),"FlipTop presents: Won Minutes Visayas @ Raised 21 - Bar and Cocktail Lounge, Panagdait, Kasambagan, Mabolo, Cebu City. Philippines. April 15, 2023. Filipino Conference Battles.",Sh7_MSr4t2w
Zero MB vs RG,Won Minutes 2023 (Visayas),"FlipTop presents: Won Minutes Visayas @ Raised 21 - Bar and Cocktail Lounge, Panagdait, Kasambagan, Mabolo, Cebu City. Philippines. April 15, 2023. Filipino Conference Battles.",vTKmMbxvktM
Kenzer vs Chibi,Won Minutes 2023 (Visayas),"FlipTop presents: Won Minutes Visayas @ Raised 21 - Bar and Cocktail Lounge, Panagdait, Kasambagan, Mabolo, Cebu City. Philippines. April 15, 2023. Filipino Conference Battles.",i_Iu_G4l-iU
Climax vs Drop D,Won Minutes 2023 (Visayas),"FlipTop presents: Won Minutes Visayas @ Raised 21 - Bar and Cocktail Lounge, Panagdait, Kasambagan, Mabolo, Cebu City. Philippines. April 15, 2023. Filipino Conference Battles.",Tpa9ARGVim8
Deadline vs Lawrence,Won Minutes 2023 (Visayas),"FlipTop presents: Won Minutes Visayas @ Raised 21 - Bar and Cocktail Lounge, Panagdait, Kasambagan, Mabolo, Cebu City. Philippines. April 15, 2023. Filipino Conference Battles.",W8b4cNAoALo
Mimack vs Keji,Won Minutes 2023 (Visayas),"FlipTop presents: Won Minutes Visayas @ Raised 21 - Bar and Cocktail Lounge, Panagdait, Kasambagan, Mabolo, Cebu City. Philippines. April 15, 2023. Filipino Conference Battles.",wVbN3qyaqpA
Sak Maestro vs Asser,Gubat 11,"FlipTop presents: Gubat 11, Isabuhay 2023 @ Mandaue Sports Complex, Mandaue City. Philippines. March 18, 2023. Filipino Conference Battles.",AO78U7C5_lM
Hazky vs C-Quence,Gubat 11,"FlipTop presents: Gubat 11, Isabuhay 2023 @ Mandaue Sports Complex, Mandaue City. Philippines. March 18, 2023. Filipino Conference Battles.",mIMYU8Gsrqw
Poison13 vs Prince Rhyme,Gubat 11,"FlipTop presents: Gubat 11, Isabuhay 2023 @ Mandaue Sports Complex, Mandaue City. Philippines. March 18, 2023. Filipino Conference Battles.",dhLmpcmqKrM
Tweng vs LilStrocks,Gubat 11,"FlipTop presents: Gubat 11, Isabuhay 2023 @ Mandaue Sports Complex, Mandaue City. Philippines. March 18, 2023. Filipino Conference Battles.",w29Epto_bVw
Pen Pluma vs GI,Gubat 11,"FlipTop presents: Gubat 11, Isabuhay 2023 @ Mandaue Sports Complex, Mandaue City. Philippines. March 18, 2023. Filipino Conference Battles.",LOzAhN92lo4
Ban vs Empithri,Gubat 11,"FlipTop presents: Gubat 11, Isabuhay 2023 @ Mandaue Sports Complex, Mandaue City. Philippines. March 18, 2023. Filipino Conference Battles.",R2wM-F4nTic
J-Blaque vs Range,Gubat 11,"FlipTop presents: Gubat 11, Isabuhay 2023 @ Mandaue Sports Complex, Mandaue City. Philippines. March 18, 2023. Filipino Conference Battles.",_pZoQHgtJUg
Zaito vs J-King,Second Sight 11,"FlipTop presents: Second Sight 11, Isabuhay 2023 @ TIU Theater, Makati Central Square, Makati City, Philippines. March 18, 2023. Filipino Conference Battles.",0XZ24-yO8Zk
SlockOne vs CNine,Second Sight 11,"FlipTop presents: Second Sight 11, Isabuhay 2023 @ TIU Theater, Makati Central Square, Makati City, Philippines. March 18, 2023. Filipino Conference Battles.",ukmlVkdrC10
JDee vs Castillo,Second Sight 11,"FlipTop presents: Second Sight 11, Isabuhay 2023 @ TIU Theater, Makati Central Square, Makati City, Philippines. March 18, 2023. Filipino Conference Battles.",8z417WOZ4Po
G-Clown vs Illtimate,Second Sight 11,"FlipTop presents: Second Sight 11, Isabuhay 2023 @ TIU Theater, Makati Central Square, Makati City, Philippines. March 18, 2023. Filipino Conference Battles.",OP9opb1T1Hw
Ruffian vs Karisma,Second Sight 11,"FlipTop presents: Second Sight 11, Isabuhay 2023 @ TIU Theater, Makati Central Square, Makati City, Philippines. March 18, 2023. Filipino Conference Battles.",eS8FYO8qhxk
Manda Baliw vs Vitrum,Second Sight 11,"FlipTop presents: Second Sight 11, Isabuhay 2023 @ TIU Theater, Makati Central Square, Makati City, Philippines. March 18, 2023. Filipino Conference Battles.",WtRy-av50eE
Class G vs Lax Hartis,Second Sight 11,"FlipTop presents: Second Sight 11, Isabuhay 2023 @ TIU Theater, Makati Central Square, Makati City, Philippines. March 18, 2023. Filipino Conference Battles.",adva1cGfmgo
Pistolero/Luxuria vs MastaFeat/Hearty,Second Sight 11,"FlipTop presents: Second Sight 11, Isabuhay 2023 @ TIU Theater, Makati Central Square, Makati City, Philippines. March 18, 2023. Filipino Conference Battles.",pcwrKvB2z3U
GL vs Vitrum,Ahon 15 (Day 2),"FlipTop presents: Ahon 15, Day 2, Isabuhay 2024 Finals @ The Tent, Gatchalian Drive, Las Pinas City, Metro Manila, Philippines. Dec. 20-21, 2024. Filipino Conference Battles.",1YLbAs1Kgsk
Caspher/Hespero vs Atoms/Cygnus,Ahon 15 (Day 2),"FlipTop presents: Ahon 15, Day 2, Isabuhay 2024 Finals @ The Tent, Gatchalian Drive, Las Pinas City, Metro Manila, Philippines. Dec. 20-21, 2024. Filipino Conference Battles.",o4sF0JsmdFE
Tipsy D vs Frooz,Ahon 15 (Day 2),"FlipTop presents: Ahon 15, Day 2, Isabuhay 2024 Finals @ The Tent, Gatchalian Drive, Las Pinas City, Metro Manila, Philippines. Dec. 20-21, 2024. Filipino Conference Battles.",B550Fva6pUw
Tipsy D vs M Zhayt,Ahon 15 (Day 2),"FlipTop presents: Ahon 15, Day 2, Isabuhay 2024 Finals @ The Tent, Gatchalian Drive, Las Pinas City, Metro Manila, Philippines. Dec. 20-21, 2024. Filipino Conference Battles.",spHgPSIKhyo
Jonas vs Zend Luke,Ahon 15 (Day 2),"FlipTop presents: Ahon 15, Day 2, Isabuhay 2024 Finals @ The Tent, Gatchalian Drive, Las Pinas City, Metro Manila, Philippines. Dec. 20-21, 2024. Filipino Conference Battles.",CvWDh27Ng9Q
M Zhayt vs Frooz,Ahon 15 (Day 2),"FlipTop presents: Ahon 15, Day 2, Isabuhay 2024 Finals @ The Tent, Gatchalian Drive, Las Pinas City, Metro Manila, Philippines. Dec. 20-21, 2024. Filipino Conference Battles.",PVtQj7pnIlg
Harlem vs Katana,Ahon 15 (Day 2),"FlipTop presents: Ahon 15, Day 2, Isabuhay 2024 Finals @ The Tent, Gatchalian Drive, Las Pinas City, Metro Manila, Philippines. Dec. 20-21, 2024. Filipino Conference Battles.",nF94vBh9Ac0
Poison13 vs Goriong Talas,Ahon 15 (Day 2),"FlipTop presents: Ahon 15, Day 2, Isabuhay 2024 Finals @ The Tent, Gatchalian Drive, Las Pinas City, Metro Manila, Philippines. Dec. 20-21, 2024. Filipino Conference Battles.",_ZWvMcXmg5M
Hazky vs Batang Rebelde,Ahon 15 (Day 2),"FlipTop presents: Ahon 15, Day 2, Isabuhay 2024 Finals @ The Tent, Gatchalian Drive, Las Pinas City, Metro Manila, Philippines. Dec. 20-21, 2024. Filipino Conference Battles.",HhDuCdn5Wm4
Manda Baliw vs Meraj,Ahon 15 (Day 2),"FlipTop presents: Ahon 15, Day 2, Isabuhay 2024 Finals @ The Tent, Gatchalian Drive, Las Pinas City, Metro Manila, Philippines. Dec. 20-21, 2024. Filipino Conference Battles.",PM1jg_Y0VP0
Shehyee vs EJ Power,Ahon 15 (Day 1),"FlipTop presents: Ahon 15, Day 1 @ The Tent, Gatchalian Drive, Las Pinas City, Metro Manila, Philippines. Dec. 20-21, 2024. Filipino Conference Battles.",5gJ0NsiJF5k
CripLi/Towpher vs K-Ram/SlockOne,Ahon 15 (Day 1),"FlipTop presents: Ahon 15, Day 1 @ The Tent, Gatchalian Drive, Las Pinas City, Metro Manila, Philippines. Dec. 20-21, 2024. Filipino Conference Battles.",RLzQ5N4llGs
Lhipkram vs Sayadd,Ahon 15 (Day 1),"FlipTop presents: Ahon 15, Day 1 @ The Tent, Gatchalian Drive, Las Pinas City, Metro Manila, Philippines. Dec. 20-21, 2024. Filipino Conference Battles.",doQCIlcFOvI
Shernan vs Pistolero,Ahon 15 (Day 1),"FlipTop presents: Ahon 15, Day 1 @ The Tent, Gatchalian Drive, Las Pinas City, Metro Manila, Philippines. Dec. 20-21, 2024. Filipino Conference Battles.",q9iupo8MrQE
Zaki vs 3rdy,Ahon 15 (Day 1),"FlipTop presents: Ahon 15, Day 1 @ The Tent, Gatchalian Drive, Las Pinas City, Metro Manila, Philippines. Dec. 20-21, 2024. Filipino Conference Battles.",UJZf0IOkETU
Ruffian vs Saint Ice,Ahon 15 (Day 1),"FlipTop presents: Ahon 15, Day 1 @ The Tent, Gatchalian Drive, Las Pinas City, Metro Manila, Philippines. Dec. 20-21, 2024. Filipino Conference Battles.",fGuH0wWjQBk
Negho G/Pamoso vs Atoms/Cygnus,Gubat 14,"FlipTop presents: Gubat 14 @ IEC Convention Center, Cebu City, Metro Manila, Philippines. Nov. 23, 2024. Filipino Conference Battles.",6gOjF282aNg
CripLi vs Batang Rebelde,Gubat 14,"FlipTop presents: Gubat 14 @ IEC Convention Center, Cebu City, Metro Manila, Philippines. Nov. 23, 2024. Filipino Conference Battles.",KaJ9LEN-xQo
Pistolero vs Frooz,Gubat 14,"FlipTop presents: Gubat 14 @ IEC Convention Center, Cebu City, Metro Manila, Philippines. Nov. 23, 2024. Filipino Conference Battles.",88qjru3sRf0
J-Blaque vs Kregga,Gubat 14,"FlipTop presents: Gubat 14 @ IEC Convention Center, Cebu City, Metro Manila, Philippines. Nov. 23, 2024. Filipino Conference Battles.",-pDXe4AsDZ4
Zend Luke vs Mistah Lefty,Gubat 14,"FlipTop presents: Gubat 14 @ IEC Convention Center, Cebu City, Metro Manila, Philippines. Nov. 23, 2024. Filipino Conference Battles.",P7LP92Yhi-g
Kenzer vs Ban,Gubat 14,"FlipTop presents: Gubat 14 @ IEC Convention Center, Cebu City, Metro Manila, Philippines. Nov. 23, 2024. Filipino Conference Battles.",4zw073EH6Vk
Castillo vs Chris Ace,Gubat 14,"FlipTop presents: Gubat 14 @ IEC Convention Center, Cebu City, Metro Manila, Philippines. Nov. 23, 2024. Filipino Conference Battles.",UpuXF9IOWpw
Mimack vs Barbarian,Gubat 14,"FlipTop presents: Gubat 14 @ IEC Convention Center, Cebu City, Metro Manila, Philippines. Nov. 23, 2024. Filipino Conference Battles.",AZrqLS-3NGY
Nadnad vs Zero MB,Gubat 14,"FlipTop presents: Gubat 14 @ IEC Convention Center, Cebu City, Metro Manila, Philippines. Nov. 23, 2024. Filipino Conference Battles.",R5XnvvWW2oc
Caspher/Hespero vs Aubrey/Marichu,Pakusganay 8,"FlipTop presents: Pakusganay 8, Dos Por Dos² 2024 Semifinals @ Davao City, Metro Manila, Philippines. Nov. 16, 2024. Filipino Conference Battles.",3a5vru3xLII
Lhipkram vs Sak Maestro,Pakusganay 8,"FlipTop presents: Pakusganay 8, Dos Por Dos² 2024 Semifinals @ Davao City, Metro Manila, Philippines. Nov. 16, 2024. Filipino Conference Battles.",zaSmqfbCZ8I
Fukuda vs Emar Industriya,Pakusganay 8,"FlipTop presents: Pakusganay 8, Dos Por Dos² 2024 Semifinals @ Davao City, Metro Manila, Philippines. Nov. 16, 2024. Filipino Conference Battles.",BYmEptxJGEw
Goriong Talas vs JR Zero,Pakusganay 8,"FlipTop presents: Pakusganay 8, Dos Por Dos² 2024 Semifinals @ Davao City, Metro Manila, Philippines. Nov. 16, 2024. Filipino Conference Battles.",C-Eio3ltag0
3rdy vs Empithri,Pakusganay 8,"FlipTop presents: Pakusganay 8, Dos Por Dos² 2024 Semifinals @ Davao City, Metro Manila, Philippines. Nov. 16, 2024. Filipino Conference Battles.",llo7mx9GtxY
Dosage vs Article Clipted,Pakusganay 8,"FlipTop presents: Pakusganay 8, Dos Por Dos² 2024 Semifinals @ Davao City, Metro Manila, Philippines. Nov. 16, 2024. Filipino Conference Battles.",yDAspNV6oZw
Sickreto vs Derekta,Pakusganay 8,"FlipTop presents: Pakusganay 8, Dos Por Dos² 2024 Semifinals @ Davao City, Metro Manila, Philippines. Nov. 16, 2024. Filipino Conference Battles.",8uO1viLYMSE
Yagi vs JP,Pakusganay 8,"FlipTop presents: Pakusganay 8, Dos Por Dos² 2024 Semifinals @ Davao City, Metro Manila, Philippines. Nov. 16, 2024. Filipino Conference Battles.",9xWuT-atbuo
No. 144 vs Markong Bungo,Second Sight 13,"FlipTop presents: Second Sight 13 @ TIU Theater, MCS, Makati City City, Metro Manila, Philippines. October 5, 2024. Filipino Conference Battles.",UfFT7TbtRy0
Bisente/Jawz vs Atoms/Cygnus,Second Sight 13,"FlipTop presents: Second Sight 13 @ TIU Theater, MCS, Makati City City, Metro Manila, Philippines. October 5, 2024. Filipino Conference Battles.",_FRopR4FYQA
Aubrey/Marichu vs Sickreto/Article Clipted,Second Sight 13,"FlipTop presents: Second Sight 13 @ TIU Theater, MCS, Makati City City, Metro Manila, Philippines. October 5, 2024. Filipino Conference Battles.",zQCVkoL-PZE
Negho Gy/Pamoso vs RG/Deadline,Second Sight 13,"FlipTop presents: Second Sight 13 @ TIU Theater, MCS, Makati City City, Metro Manila, Philippines. October 5, 2024. Filipino Conference Battles.",Z8SwiCv56-k
Caytriyu vs Tulala,Second Sight 13,"FlipTop presents: Second Sight 13 @ TIU Theater, MCS, Makati City City, Metro Manila, Philippines. October 5, 2024. Filipino Conference Battles.",lAVcxpjJsu0
CRhyme vs Supremo,Second Sight 13,"FlipTop presents: Second Sight 13 @ TIU Theater, MCS, Makati City City, Metro Manila, Philippines. October 5, 2024. Filipino Conference Battles.",EWaJ4HnVAKE
Dave Denver vs Kalixs,Second Sight 13,"FlipTop presents: Second Sight 13 @ TIU Theater, MCS, Makati City City, Metro Manila, Philippines. October 5, 2024. Filipino Conference Battles.",LWXRl-NG5dk
Razick vs Hempphil,Second Sight 13,"FlipTop presents: Second Sight 13 @ TIU Theater, MCS, Makati City City, Metro Manila, Philippines. October 5, 2024. Filipino Conference Battles.",uD3Ax0ZmP2U
Sinio vs Shernan,Bwelta Balentong 11,"FlipTop presents: Bwelta Balentong 11, Isabuhay 2024 Semis @ MetroTent Convention Center, Pasig City, Metro Manila, Philippines. September 21, 2024. Filipino Conference Battles.",70a_EIa6AnQ
EJ Power vs GL,Bwelta Balentong 11,"FlipTop presents: Bwelta Balentong 11, Isabuhay 2024 Semis @ MetroTent Convention Center, Pasig City, Metro Manila, Philippines. September 21, 2024. Filipino Conference Battles.",HDa4I1ZDBkY
SlockOne vs Vitrum,Bwelta Balentong 11,"FlipTop presents: Bwelta Balentong 11, Isabuhay 2024 Semis @ MetroTent Convention Center, Pasig City, Metro Manila, Philippines. September 21, 2024. Filipino Conference Battles.",srclfjTsRTE
Hazky vs CripLi,Bwelta Balentong 11,"FlipTop presents: Bwelta Balentong 11, Isabuhay 2024 Semis @ MetroTent Convention Center, Pasig City, Metro Manila, Philippines. September 21, 2024. Filipino Conference Battles.",HPJTPQqyI2M
Caspher / Hespero vs Kenzer / Mimack,Bwelta Balentong 11,"FlipTop presents: Bwelta Balentong 11, Isabuhay 2024 Semis @ MetroTent Convention Center, Pasig City, Metro Manila, Philippines. September 21, 2024. Filipino Conference Battles.",QBxwWuD4fI8
M Zhayt vs Zend Luke,Bwelta Balentong 11,"FlipTop presents: Bwelta Balentong 11, Isabuhay 2024 Semis @ MetroTent Convention Center, Pasig City, Metro Manila, Philippines. September 21, 2024. Filipino Conference Battles.",vOUfWU-L6d4
Manda Baliw vs Katana,Bwelta Balentong 11,"FlipTop presents: Bwelta Balentong 11, Isabuhay 2024 Semis @ MetroTent Convention Center, Pasig City, Metro Manila, Philippines. September 21, 2024. Filipino Conference Battles.",I3hCdqKmYrA
Keelan vs Don Rafael,Bwelta Balentong 11,"FlipTop presents: Bwelta Balentong 11, Isabuhay 2024 Semis @ MetroTent Convention Center, Pasig City, Metro Manila, Philippines. September 21, 2024. Filipino Conference Battles.",cBD4EStexTI
Freak Sanchez vs Ghostly,Won Minutes 2024 (Luzon 3),"FlipTop presents: Won Minutes Luzon 3 @ 88Fryer, Panay corner Timog Ave., Quezon City, Metro Manila, Philippines. August 3, 2024. Filipino Conference Battles.",Qc0Ph1IVEC0
Hempphil vs Earth-J,Won Minutes 2024 (Luzon 3),"FlipTop presents: Won Minutes Luzon 3 @ 88Fryer, Panay corner Timog Ave., Quezon City, Metro Manila, Philippines. August 3, 2024. Filipino Conference Battles.",6CT0qxiUVBk
Tulala vs Crispy Fetus,Won Minutes 2024 (Luzon 3),"FlipTop presents: Won Minutes Luzon 3 @ 88Fryer, Panay corner Timog Ave., Quezon City, Metro Manila, Philippines. August 3, 2024. Filipino Conference Battles.",kJg858-Ztkc
Fernie vs Pamoso,Won Minutes 2024 (Luzon 3),"FlipTop presents: Won Minutes Luzon 3 @ 88Fryer, Panay corner Timog Ave., Quezon City, Metro Manila, Philippines. August 3, 2024. Filipino Conference Battles.",mumxAjM-Arc
Atoms vs Caytriyu,Won Minutes 2024 (Luzon 3),"FlipTop presents: Won Minutes Luzon 3 @ 88Fryer, Panay corner Timog Ave., Quezon City, Metro Manila, Philippines. August 3, 2024. Filipino Conference Battles.",5mgtcYNJki8
Cygnus vs Jamy Sykes,Won Minutes 2024 (Luzon 3),"FlipTop presents: Won Minutes Luzon 3 @ 88Fryer, Panay corner Timog Ave., Quezon City, Metro Manila, Philippines. August 3, 2024. Filipino Conference Battles.",XNVCF-igoKw
Blizzard vs Sensei,Won Minutes 2024 (Luzon 3),"FlipTop presents: Won Minutes Luzon 3 @ 88Fryer, Panay corner Timog Ave., Quezon City, Metro Manila, Philippines. August 3, 2024. Filipino Conference Battles.",dA7SyMGymN4
R-Zone vs James Overman,Won Minutes 2024 (Luzon 3),"FlipTop presents: Won Minutes Luzon 3 @ 88Fryer, Panay corner Timog Ave., Quezon City, Metro Manila, Philippines. August 3, 2024. Filipino Conference Battles.",_5i1saQIygI
Val vs Aztec,Won Minutes 2024 (Luzon 3),"FlipTop presents: Won Minutes Luzon 3 @ 88Fryer, Panay corner Timog Ave., Quezon City, Metro Manila, Philippines. August 3, 2024. Filipino Conference Battles.",nWXp9s0bne8
Tipsy D vs Batang Rebelde,Unibersikulo 12,"FlipTop presents: Unibersikulo 12 @ TIU Theater, Makati Central Square, Makati City, Metro Manila, Philippines. June 29, 2024. Filipino Conference Battles.",_twV2LsxMYA
Sur Henyo vs GL,Unibersikulo 12,"FlipTop presents: Unibersikulo 12 @ TIU Theater, Makati Central Square, Makati City, Metro Manila, Philippines. June 29, 2024. Filipino Conference Battles.",C9Kw0vX9TNE
EJ Power vs Romano,Unibersikulo 12,"FlipTop presents: Unibersikulo 12 @ TIU Theater, Makati Central Square, Makati City, Metro Manila, Philippines. June 29, 2024. Filipino Conference Battles.",e3NEiFyEJTc
Frooz vs CripLi,Unibersikulo 12,"FlipTop presents: Unibersikulo 12 @ TIU Theater, Makati Central Square, Makati City, Metro Manila, Philippines. June 29, 2024. Filipino Conference Battles.",xARwLri-rN4
Shaboy vs Dodong Saypa,Unibersikulo 12,"FlipTop presents: Unibersikulo 12 @ TIU Theater, Makati Central Square, Makati City, Metro Manila, Philippines. June 29, 2024. Filipino Conference Battles.",iyO-FmxzEIA
Jawz vs Bisente,Unibersikulo 12,"FlipTop presents: Unibersikulo 12 @ TIU Theater, Makati Central Square, Makati City, Metro Manila, Philippines. June 29, 2024. Filipino Conference Battles.",D-dMsNy3duk
